group_name,team_abbreviation,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
B. Bogdanovic - J. Collins - W. Iwundu,ATL,1,1,0,1.0,9.6,6.0,11.0,0.545,1.0,2.0,0.5,4.0,5.0,0.8,0.0,8.0,8.0,2.0,5.0,1.0,2.0,0.0,2.0,2.0,17.0,-1.0,408,257,1,1,79,142,189,120,289,417,99,77,81,314,451,58,100,304,637,119,12,1,368,265,136,386
K. Huerter - T. Young - S. Mays,ATL,1,0,1,0.0,9.6,9.0,18.0,0.5,2.0,8.0,0.25,4.0,5.0,0.8,3.0,4.0,7.0,6.0,2.0,2.0,0.0,0.0,2.0,3.0,24.0,-3.0,408,490,144,490,78,60,73,169,127,50,475,77,81,314,42,206,126,53,488,28,361,1,368,146,70,541
C. Oliver - S. Mays - M. Hill,ATL,1,0,1,0.0,9.5,7.0,14.0,0.5,2.0,4.0,0.5,2.0,4.0,0.5,1.0,7.0,8.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,18.0,-8.0,408,490,144,490,81,101,119,169,127,209,99,244,129,461,239,75,100,113,617,119,82,500,499,146,122,638
D. Wright - J. Collins - S. Mays,ATL,3,1,2,0.333,9.5,6.3,17.3,0.365,1.3,5.0,0.267,1.0,1.7,0.6,2.7,8.0,10.7,3.0,2.7,0.3,1.0,2.0,2.3,1.3,15.0,-5.0,249,257,358,405,82,129,81,485,250,134,471,402,378,452,57,58,47,183,587,403,82,616,442,373,177,599
L. Williams - D. Wright - O. Okongwu,ATL,16,10,6,0.625,9.5,8.1,16.7,0.487,2.3,6.9,0.324,3.6,4.3,0.853,1.6,6.8,8.4,4.9,2.4,1.3,1.1,0.5,4.4,4.2,22.1,1.1,72,49,532,184,80,79,85,243,116,74,421,110,124,245,162,89,95,88,572,90,75,385,602,82,85,194
J. Collins - D. Hunter - O. Okongwu,ATL,8,4,4,0.5,9.4,7.8,16.5,0.47,2.8,6.4,0.431,3.4,3.8,0.9,2.0,6.8,8.8,5.5,2.4,1.0,1.0,0.6,3.6,4.1,21.6,0.8,144,142,488,240,84,94,86,271,88,80,192,119,167,182,80,91,87,65,572,119,82,450,559,83,95,237
K. Huerter - C. Reddish - O. Okongwu,ATL,3,1,2,0.333,9.4,7.3,18.3,0.4,2.0,7.3,0.273,1.3,1.7,0.8,1.7,8.7,10.3,4.7,2.7,0.7,0.7,0.3,4.3,1.3,18.0,-3.0,249,257,358,405,83,100,68,413,127,66,465,375,378,314,152,46,56,93,587,283,173,328,599,373,122,541
L. Stephenson - S. Cooper - J. Johnson,ATL,1,0,1,0.0,9.4,4.0,16.0,0.25,2.0,4.0,0.5,3.0,6.0,0.5,1.0,6.0,7.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,13.0,-8.0,408,490,144,490,85,247,91,561,127,209,99,134,49,461,239,104,126,183,257,450,361,500,499,84,216,638
C. Capela - W. Iwundu - C. Brown Jr.,ATL,2,1,1,0.5,9.3,7.5,17.5,0.429,3.0,7.0,0.429,5.0,6.0,0.833,2.5,7.5,10.0,3.5,1.0,0.5,1.5,2.0,3.5,4.5,23.0,5.0,311,257,144,240,86,96,78,348,57,68,193,46,49,270,61,68,59,152,257,330,48,616,551,75,77,53
C. Capela - W. Iwundu - M. Hill,ATL,1,0,1,0.0,9.2,8.0,15.0,0.533,2.0,5.0,0.4,8.0,8.0,1.0,0.0,7.0,7.0,4.0,2.0,1.0,0.0,1.0,2.0,6.0,26.0,4.0,408,490,144,490,87,80,104,133,127,134,228,8,17,1,451,75,126,113,488,119,361,500,368,24,58,76
C. Reddish - O. Okongwu - S. Mays,ATL,2,1,1,0.5,9.2,8.5,17.5,0.486,2.0,4.5,0.444,3.5,3.5,1.0,2.5,7.0,9.5,4.5,1.5,0.5,0.5,1.5,2.0,3.0,22.5,8.5,311,257,144,240,87,75,78,244,127,179,176,113,176,1,61,75,69,97,410,330,212,587,368,146,82,19
B. Bogdanovic - D. Wright - S. Mays,ATL,1,1,0,1.0,9.1,7.0,17.0,0.412,2.0,5.0,0.4,3.0,4.0,0.75,4.0,5.0,9.0,5.0,3.0,1.0,2.0,3.0,7.0,2.0,19.0,0.0,408,257,1,1,90,101,82,393,127,134,228,134,129,373,20,150,75,71,599,119,12,643,637,265,113,285
C. Capela - W. Iwundu - S. Mays,ATL,2,1,1,0.5,9.1,10.5,19.5,0.538,4.5,8.0,0.563,2.0,2.0,1.0,3.0,5.5,8.5,6.5,0.0,2.5,0.5,1.5,2.5,3.5,27.5,7.5,311,257,144,240,89,45,60,131,21,50,90,244,304,1,42,129,92,47,1,12,212,587,456,116,50,27
G. Dieng - B. Bogdanovic - S. Mays,ATL,3,0,3,0.0,9.0,8.3,16.0,0.521,3.3,6.3,0.526,3.3,4.3,0.769,1.3,5.3,6.7,6.0,0.7,0.7,0.7,0.0,2.7,4.7,23.3,2.7,249,490,442,490,93,77,91,150,50,81,97,120,119,360,193,140,144,53,204,283,173,1,481,71,75,115
G. Dieng - C. Reddish - M. Hill,ATL,1,0,1,0.0,9.0,7.0,16.0,0.438,5.0,9.0,0.556,8.0,8.0,1.0,3.0,2.0,5.0,6.0,0.0,0.0,1.0,1.0,4.0,6.0,27.0,4.0,408,490,144,490,92,101,91,330,12,39,91,8,17,1,42,409,211,53,1,450,82,500,573,24,53,76
W. Iwundu - T. Young - C. Brown Jr.,ATL,2,1,1,0.5,9.0,7.0,16.5,0.424,2.5,6.0,0.417,5.5,6.5,0.846,2.5,8.0,10.5,3.0,1.5,0.5,2.0,2.0,4.0,4.5,22.0,4.5,311,257,144,240,91,101,86,366,97,87,206,39,44,253,61,58,51,183,410,330,12,616,573,75,86,74
C. Oliver - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,8.9,10.0,17.0,0.588,2.0,6.0,0.333,0.0,2.0,0.0,2.0,7.0,9.0,8.0,2.0,0.0,1.0,1.0,4.0,2.0,22.0,4.0,408,490,144,490,95,47,82,89,127,87,368,497,304,497,80,75,75,24,488,450,82,500,573,265,86,76
D. Gallinari - K. Knox II - O. Okongwu,ATL,1,1,0,1.0,8.9,7.0,19.0,0.368,0.0,6.0,0.0,3.0,5.0,0.6,2.0,10.0,12.0,6.0,1.0,1.0,2.0,0.0,6.0,5.0,17.0,0.0,408,257,1,1,96,101,62,479,530,87,530,134,81,452,80,36,40,53,257,119,12,1,625,49,136,285
D. Gallinari - S. Hill - D. Wright,ATL,4,1,3,0.25,8.9,5.3,13.3,0.396,2.5,5.5,0.455,4.3,4.8,0.895,1.8,7.3,9.0,3.0,3.3,1.0,0.5,1.0,2.8,5.3,17.3,0.3,213,257,442,456,94,183,130,434,97,114,170,74,104,193,139,72,75,183,609,119,212,500,490,46,133,275
J. Collins - W. Iwundu - S. Mays,ATL,1,1,0,1.0,8.8,7.0,11.0,0.636,1.0,2.0,0.5,1.0,1.0,1.0,0.0,6.0,6.0,2.0,5.0,2.0,2.0,0.0,5.0,1.0,16.0,-1.0,408,257,1,1,98,101,189,57,289,417,99,402,428,1,451,104,165,304,637,28,12,1,605,399,163,386
W. Iwundu - T. Young - M. Hill,ATL,1,0,1,0.0,8.8,7.0,13.0,0.538,1.0,3.0,0.333,8.0,8.0,1.0,0.0,8.0,8.0,3.0,3.0,1.0,1.0,1.0,3.0,6.0,23.0,2.0,408,490,144,490,99,101,137,131,289,308,368,8,17,1,451,58,100,183,599,119,82,500,499,24,77,134
W. Iwundu - T. Young - S. Mays,ATL,2,1,1,0.5,8.8,10.0,19.0,0.526,4.0,7.5,0.533,3.0,3.0,1.0,3.0,5.5,8.5,6.0,0.0,2.5,0.5,1.5,2.5,4.0,27.0,7.0,311,257,144,240,97,47,62,144,32,65,94,134,202,1,42,129,92,53,1,12,212,587,456,84,53,29
D. Gallinari - B. Bogdanovic - D. Wright,ATL,19,11,8,0.579,8.7,7.9,15.8,0.502,2.8,6.9,0.405,3.0,3.5,0.851,1.5,6.1,7.6,4.8,1.6,1.6,0.6,0.8,3.6,3.8,21.7,2.7,52,34,568,201,100,92,97,167,86,76,224,134,175,246,168,103,109,91,440,69,202,492,560,104,94,114
J. Collins - C. Reddish - S. Mays,ATL,3,1,2,0.333,8.7,6.0,15.7,0.383,1.3,4.7,0.286,1.0,1.3,0.75,2.0,7.0,9.0,2.7,2.3,0.3,0.7,1.7,1.3,1.3,14.3,-3.3,249,257,358,405,102,142,99,455,250,172,450,402,408,373,80,75,75,237,564,403,173,599,294,373,190,569
K. Huerter - T. Young - O. Okongwu,ATL,16,6,10,0.375,8.7,7.4,15.8,0.466,2.1,6.0,0.354,3.7,4.5,0.819,1.8,5.6,7.3,4.9,2.3,1.0,0.7,0.6,3.1,3.9,20.6,-0.3,72,101,601,391,103,99,98,283,124,87,343,103,112,296,139,128,116,89,560,119,172,440,542,100,106,350
W. Iwundu - O. Okongwu - S. Mays,ATL,1,1,0,1.0,8.7,6.0,12.0,0.5,1.0,3.0,0.333,3.0,3.0,1.0,2.0,6.0,8.0,1.0,6.0,2.0,2.0,2.0,3.0,1.0,16.0,-2.0,408,257,1,1,101,142,158,169,289,308,368,134,202,1,80,104,100,457,647,28,12,616,499,399,163,465
B. Bogdanovic - W. Iwundu - S. Mays,ATL,1,1,0,1.0,8.5,6.0,12.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,2.0,6.0,8.0,1.0,6.0,2.0,2.0,2.0,3.0,0.0,14.0,-2.0,408,257,1,1,107,142,158,169,289,308,368,402,428,1,80,104,100,457,647,28,12,616,499,541,192,465
S. Hill - K. Huerter - C. Reddish,ATL,4,1,3,0.25,8.5,6.3,15.3,0.41,2.0,6.0,0.333,2.5,2.8,0.909,1.8,8.8,10.5,4.0,2.8,1.3,0.8,0.5,3.8,2.5,17.0,1.0,213,257,442,456,104,135,101,403,127,87,368,208,244,172,139,45,51,113,593,96,158,385,565,218,136,199
T. Young - D. Hunter - O. Okongwu,ATL,15,8,7,0.533,8.5,7.0,14.7,0.475,2.5,6.1,0.407,3.7,4.4,0.848,1.7,5.8,7.5,4.3,2.5,1.2,0.8,0.7,3.0,4.0,20.2,0.8,81,71,546,224,106,101,110,258,105,85,223,101,117,250,152,122,111,107,583,102,152,460,499,84,107,235
W. Iwundu - C. Oliver - T. Young,ATL,2,1,1,0.5,8.5,9.5,16.5,0.576,3.0,6.5,0.462,3.5,3.5,1.0,2.0,4.5,6.5,5.0,1.0,1.0,1.0,1.0,4.0,3.5,25.5,2.5,311,257,144,240,105,57,86,93,57,77,165,113,176,1,80,187,147,71,257,119,82,500,573,116,63,119
L. Williams - D. Gallinari - S. Hill,ATL,3,1,2,0.333,8.4,5.0,12.7,0.395,2.7,5.3,0.5,4.3,5.0,0.867,1.7,6.7,8.3,3.0,2.7,1.0,0.3,0.7,2.3,4.7,17.0,3.0,249,257,358,405,109,191,150,437,91,125,99,71,81,220,152,92,96,183,587,119,283,460,442,71,136,93
L. Williams - T. Luwawu-Cabarrot - K. Huerter,ATL,1,1,0,1.0,8.4,4.0,15.0,0.267,1.0,6.0,0.167,4.0,7.0,0.571,2.0,8.0,10.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,13.0,-3.0,408,257,1,1,108,247,104,556,289,87,515,77,32,459,80,58,59,304,488,450,82,500,178,146,216,541
S. Hill - C. Capela - K. Huerter,ATL,4,2,2,0.5,8.3,7.5,15.3,0.492,3.0,6.0,0.5,2.8,3.5,0.786,2.0,5.3,7.3,4.3,1.8,0.8,1.0,0.3,4.3,3.3,20.8,-0.8,213,197,358,240,110,96,101,234,57,87,99,188,176,346,80,145,119,108,465,263,82,300,597,134,105,378
D. Gallinari - K. Huerter - T. Young,ATL,43,20,23,0.465,8.2,7.8,15.2,0.512,2.6,6.3,0.413,3.6,4.1,0.865,1.3,5.1,6.4,4.2,2.0,0.9,0.6,0.7,3.1,3.8,21.8,0.6,2,4,656,352,111,93,103,158,96,83,214,111,126,226,200,148,152,109,554,231,201,457,541,108,93,245
J. Collins - K. Huerter - O. Okongwu,ATL,12,5,7,0.417,8.2,6.3,14.9,0.425,1.9,5.4,0.354,2.8,3.2,0.868,1.6,6.2,7.8,4.5,2.0,0.8,0.8,0.8,2.8,3.5,17.3,-1.0,113,118,546,370,112,129,109,365,186,124,344,188,193,218,164,101,108,97,488,251,148,480,492,116,132,386
C. Capela - C. Reddish - S. Mays,ATL,4,1,3,0.25,8.1,6.8,18.3,0.37,2.3,5.5,0.409,2.5,2.8,0.909,2.5,4.8,7.3,4.0,1.3,1.5,0.5,1.8,3.0,1.8,18.3,-5.3,213,257,442,456,113,117,71,477,116,114,221,208,244,172,61,176,119,113,374,71,212,607,499,325,121,612
B. Bogdanovic - D. Wright - C. Reddish,ATL,7,3,4,0.429,8.0,5.9,14.0,0.418,2.0,5.9,0.341,2.9,3.9,0.741,2.6,4.7,7.3,4.1,2.6,1.3,1.1,1.0,2.6,3.1,16.6,-2.9,160,162,488,363,117,167,119,381,127,103,364,183,161,402,60,178,118,111,584,93,74,500,473,142,157,537
B. Bogdanovic - J. Collins - O. Okongwu,ATL,10,2,8,0.2,8.0,5.8,13.9,0.417,1.5,5.2,0.288,3.0,3.8,0.789,1.4,6.5,7.9,3.3,2.4,0.7,1.1,0.7,3.3,3.4,16.1,-1.0,132,197,568,481,116,168,125,383,221,128,449,134,164,340,183,96,107,166,574,278,77,474,546,126,160,386
D. Gallinari - D. Wright - T. Luwawu-Cabarrot,ATL,11,4,7,0.364,8.0,5.9,12.6,0.468,2.1,5.5,0.377,3.2,3.8,0.833,1.2,5.3,6.5,3.6,2.3,1.6,0.9,0.3,3.5,3.0,17.1,-0.4,125,142,546,400,115,166,151,274,125,112,289,129,163,270,221,144,151,150,561,68,143,318,550,146,135,358
D. Gallinari - S. Hill - C. Reddish,ATL,1,0,1,0.0,8.0,4.0,12.0,0.333,2.0,7.0,0.286,6.0,6.0,1.0,2.0,7.0,9.0,3.0,5.0,1.0,0.0,1.0,4.0,4.0,16.0,-8.0,408,490,144,490,114,247,158,502,127,68,450,24,49,1,80,75,75,183,637,119,361,500,573,84,163,638
D. Wright - J. Collins - C. Reddish,ATL,20,10,10,0.5,7.9,6.2,14.5,0.429,1.9,5.0,0.37,2.9,4.0,0.713,2.2,6.0,8.1,3.8,1.7,0.9,1.0,1.2,2.4,3.4,17.1,-0.1,42,49,601,240,119,137,113,347,192,134,309,185,129,417,77,120,99,143,459,236,140,579,450,126,134,338
G. Dieng - S. Hill - K. Huerter,ATL,4,1,3,0.25,7.9,6.0,14.0,0.429,2.8,6.5,0.423,3.0,3.5,0.857,1.3,8.3,9.5,4.0,2.0,1.5,0.8,0.3,2.0,3.3,17.8,5.8,213,257,442,456,118,142,119,348,88,77,201,134,176,231,206,57,69,113,488,71,158,300,368,134,131,47
C. Capela - S. Mays - C. Brown Jr.,ATL,3,1,2,0.333,7.8,6.7,15.7,0.426,2.3,5.7,0.412,3.0,3.3,0.9,1.7,5.0,6.7,3.7,1.7,0.7,0.7,1.3,2.7,3.0,18.7,-3.3,249,257,358,405,121,119,99,363,111,107,217,134,188,182,152,150,144,145,452,283,173,580,481,146,116,569
C. Capela - T. Young - M. Hill,ATL,2,0,2,0.0,7.8,7.5,15.0,0.5,1.5,4.5,0.333,5.0,6.0,0.833,0.5,5.5,6.0,3.5,1.0,1.5,0.0,1.5,2.0,4.0,21.5,-0.5,311,490,358,490,124,96,104,169,221,179,368,46,49,270,379,129,165,152,257,71,361,587,368,84,96,361
J. Collins - W. Iwundu - O. Okongwu,ATL,1,1,0,1.0,7.8,5.0,9.0,0.556,1.0,2.0,0.5,2.0,3.0,0.667,0.0,6.0,6.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,13.0,0.0,408,257,1,1,122,191,255,113,289,417,99,244,202,422,451,104,165,457,637,119,12,1,368,399,216,285
L. Williams - C. Oliver - C. Brown Jr.,ATL,1,1,0,1.0,7.8,4.0,13.0,0.308,2.0,6.0,0.333,3.0,3.0,1.0,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,8.0,2.0,13.0,-8.0,408,257,1,1,123,247,137,535,127,87,368,134,202,1,451,104,165,183,257,119,361,1,648,265,216,638
T. Young - C. Reddish - M. Hill,ATL,2,0,2,0.0,7.8,7.0,15.0,0.467,2.0,6.0,0.333,6.0,7.0,0.857,1.0,4.0,5.0,4.0,0.5,1.0,0.5,2.0,2.5,5.0,22.0,-0.5,311,490,358,490,120,101,104,277,127,87,368,24,32,231,239,206,211,113,163,119,212,616,456,49,86,361
C. Reddish - S. Mays - M. Hill,ATL,2,0,2,0.0,7.7,8.0,14.5,0.552,3.5,4.0,0.875,3.0,4.0,0.75,2.0,4.0,6.0,5.5,1.5,1.0,0.5,1.0,3.0,3.0,22.5,0.5,311,490,358,490,128,80,112,118,47,209,49,134,129,373,80,206,165,65,410,119,212,500,499,146,82,249
D. Gallinari - D. Wright - K. Huerter,ATL,28,14,14,0.5,7.7,6.5,13.8,0.474,2.4,5.7,0.425,3.1,3.9,0.8,1.6,5.6,7.3,4.5,1.9,1.1,0.6,0.7,3.0,3.9,18.6,1.9,15,17,639,240,127,122,127,260,106,106,199,132,159,314,161,126,119,104,486,111,194,476,538,101,117,157
D. Gallinari - K. Huerter - O. Okongwu,ATL,16,6,10,0.375,7.7,6.7,14.1,0.476,2.5,6.1,0.412,3.4,4.6,0.743,2.0,5.4,7.4,4.4,2.0,1.3,0.6,0.6,3.8,3.8,19.3,2.1,72,101,601,391,125,118,117,256,97,86,216,118,108,401,80,137,112,106,488,90,205,440,565,107,112,133
D. Gallinari - T. Luwawu-Cabarrot - K. Huerter,ATL,13,3,10,0.231,7.7,7.0,14.1,0.497,2.4,6.2,0.388,3.0,3.5,0.848,1.1,4.9,6.0,4.4,2.2,1.2,0.5,0.5,3.1,3.2,19.4,-0.5,105,162,601,478,126,101,116,224,110,84,267,134,173,252,235,170,165,105,556,100,258,381,540,138,110,369
D. Gallinari - K. Huerter - C. Reddish,ATL,22,9,13,0.409,7.6,6.3,14.7,0.426,1.6,5.1,0.31,2.5,3.1,0.824,2.0,6.3,8.3,3.2,2.0,0.8,0.4,0.9,2.9,3.1,16.7,0.0,35,62,632,374,129,133,111,362,214,132,431,206,199,292,132,99,98,177,553,256,280,495,494,143,152,284
B. Bogdanovic - K. Huerter - O. Okongwu,ATL,13,5,8,0.385,7.5,6.2,14.4,0.433,2.2,5.5,0.394,3.2,3.8,0.837,1.9,5.4,7.3,4.2,1.6,1.1,0.6,0.8,2.8,3.3,17.8,0.6,105,118,568,389,134,136,114,338,123,123,257,131,166,268,134,138,117,110,445,113,192,485,493,133,130,244
C. Capela - D. Wright - T. Luwawu-Cabarrot,ATL,4,2,2,0.5,7.5,6.0,12.0,0.5,1.0,3.3,0.308,3.8,5.0,0.75,1.0,6.3,7.3,2.8,2.0,1.3,0.8,0.3,3.0,3.0,16.8,-1.3,213,197,358,240,130,142,158,169,289,295,432,100,81,373,239,100,119,232,488,96,158,300,499,146,150,431
C. Capela - W. Iwundu - C. Reddish,ATL,2,1,1,0.5,7.5,5.0,17.0,0.294,2.0,5.5,0.364,4.0,4.0,1.0,3.5,3.5,7.0,3.5,1.0,2.5,0.0,1.5,2.5,3.0,16.0,-6.0,311,257,144,240,131,191,82,542,127,114,317,77,129,1,34,257,126,152,257,12,361,587,456,146,163,618
D. Wright - W. Iwundu - O. Okongwu,ATL,1,1,0,1.0,7.5,3.0,12.0,0.25,0.0,3.0,0.0,6.0,7.0,0.857,3.0,3.0,6.0,1.0,4.0,2.0,0.0,2.0,1.0,4.0,12.0,-5.0,408,257,1,1,135,323,158,561,530,308,530,24,32,231,42,296,165,457,617,28,361,616,178,84,243,599
G. Dieng - T. Young - M. Hill,ATL,1,0,1,0.0,7.5,6.0,13.0,0.462,3.0,8.0,0.375,6.0,7.0,0.857,1.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,4.0,21.0,1.0,408,490,144,490,133,142,137,291,57,50,295,24,32,231,239,518,471,113,1,450,12,500,368,84,97,199
L. Williams - D. Gallinari - C. Capela,ATL,18,12,6,0.667,7.5,6.1,14.1,0.431,1.6,4.7,0.341,2.2,2.7,0.833,1.6,5.8,7.3,3.2,1.8,1.4,0.7,0.4,2.5,2.7,15.9,0.7,56,27,532,160,132,140,118,343,209,171,365,232,252,270,165,123,113,171,469,86,169,377,456,203,170,240
B. Bogdanovic - T. Young - O. Okongwu,ATL,14,6,8,0.429,7.4,6.3,13.9,0.451,2.1,5.6,0.367,3.1,3.4,0.917,1.4,5.6,7.0,3.2,1.9,1.5,0.6,0.6,2.7,2.8,17.8,0.4,93,101,568,363,136,132,124,309,126,110,315,132,185,168,190,125,126,173,486,71,188,455,488,202,129,262
C. Capela - D. Wright - C. Reddish,ATL,18,11,7,0.611,7.4,6.1,13.6,0.445,2.2,5.3,0.417,2.4,3.3,0.746,1.7,5.4,7.2,3.7,1.7,1.1,0.9,0.5,2.3,2.9,16.8,0.4,56,34,546,190,137,140,129,321,119,125,206,218,191,400,148,136,125,145,462,116,145,385,438,199,149,266
L. Stephenson - D. Wright - J. Collins,ATL,2,0,2,0.0,7.4,6.5,12.5,0.52,3.5,6.0,0.583,6.0,6.5,0.923,1.5,7.0,8.5,4.0,2.0,1.0,2.0,1.0,4.5,5.0,22.5,12.0,311,490,358,490,138,123,152,151,47,87,85,24,44,166,169,75,92,113,488,119,12,500,603,49,82,4
B. Bogdanovic - T. Luwawu-Cabarrot - T. Young,ATL,5,2,3,0.4,7.3,6.0,14.0,0.429,2.0,5.6,0.357,1.8,3.0,0.6,2.0,6.6,8.6,3.4,2.6,1.4,0.2,1.0,2.6,3.4,15.8,-2.0,194,197,442,376,139,142,119,348,127,111,334,316,202,452,80,94,89,161,586,83,339,500,476,126,171,465
D. Wright - K. Knox II - O. Okongwu,ATL,3,3,0,1.0,7.3,5.0,14.3,0.349,0.7,5.7,0.118,4.0,5.0,0.8,2.7,7.3,10.0,4.0,1.3,0.7,1.7,0.3,3.7,4.3,14.7,-1.0,249,162,1,1,144,191,115,500,462,107,525,77,81,314,57,71,59,113,383,283,38,328,561,79,184,386
D. Wright - T. Young - S. Mays,ATL,1,0,1,0.0,7.3,10.0,14.0,0.714,4.0,5.0,0.8,4.0,5.0,0.8,1.0,5.0,6.0,7.0,2.0,3.0,0.0,1.0,2.0,3.0,28.0,15.0,408,490,144,490,143,47,119,34,32,134,50,77,81,314,239,150,165,37,488,3,361,500,368,146,47,1
G. Dieng - T. Young - S. Mays,ATL,1,0,1,0.0,7.3,8.0,12.0,0.667,1.0,3.0,0.333,4.0,5.0,0.8,1.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,21.0,1.0,408,490,144,490,140,80,158,38,289,308,368,77,81,314,239,206,211,113,1,450,82,1,368,146,97,199
L. Williams - C. Capela - K. Knox II,ATL,1,1,0,1.0,7.3,9.0,11.0,0.818,3.0,4.0,0.75,0.0,0.0,0.0,0.0,6.0,6.0,7.0,2.0,1.0,0.0,0.0,3.0,1.0,21.0,8.0,408,257,1,1,145,60,189,28,57,209,52,497,502,497,451,104,165,37,488,119,361,1,499,399,97,20
S. Hill - K. Huerter - T. Young,ATL,6,2,4,0.333,7.3,6.7,13.2,0.506,2.7,5.2,0.516,3.0,3.5,0.857,1.3,4.8,6.2,3.5,1.7,0.8,0.8,0.3,3.8,3.0,19.0,0.8,171,197,488,405,141,119,132,163,91,129,98,134,176,231,193,174,163,152,452,251,148,328,569,146,113,230
W. Iwundu - T. Young - C. Reddish,ATL,2,1,1,0.5,7.3,5.0,16.5,0.303,2.0,5.0,0.4,4.0,4.0,1.0,3.5,3.5,7.0,3.5,1.0,2.5,0.0,1.5,2.5,3.0,16.0,-5.0,311,257,144,240,142,191,86,538,127,134,228,77,129,1,34,257,126,152,257,12,361,587,456,146,163,599
D. Wright - J. Collins - O. Okongwu,ATL,6,3,3,0.5,7.2,5.7,13.2,0.43,1.3,4.0,0.333,3.0,3.8,0.783,2.2,6.2,8.3,3.2,1.8,0.7,1.5,1.2,3.3,3.7,15.7,2.8,171,162,442,240,147,172,132,346,250,209,368,134,162,349,75,101,96,178,476,283,48,577,547,111,172,111
S. Hill - C. Capela - T. Young,ATL,6,2,4,0.333,7.2,6.5,13.2,0.494,2.5,5.0,0.5,2.5,3.2,0.789,2.0,4.7,6.7,3.7,1.8,1.0,1.0,0.3,3.5,3.2,18.0,-0.3,171,197,488,405,146,123,132,228,97,134,99,208,193,340,80,179,144,145,476,119,82,328,551,141,122,352
D. Gallinari - C. Capela - K. Huerter,ATL,26,13,13,0.5,7.1,6.6,13.8,0.478,2.3,5.5,0.41,2.9,3.3,0.874,1.3,4.9,6.3,3.5,1.6,1.1,0.4,0.7,2.9,3.2,18.3,0.2,18,21,632,240,149,121,128,254,115,113,219,181,187,214,192,170,161,151,445,109,270,473,498,140,120,276
D. Wright - K. Huerter - O. Okongwu,ATL,14,6,8,0.429,7.1,5.9,13.1,0.451,2.4,5.9,0.415,2.4,3.1,0.75,2.1,4.6,6.8,3.7,1.7,1.4,0.5,0.6,3.1,3.2,16.6,1.2,93,101,568,363,152,165,135,310,106,103,213,222,195,373,78,184,141,144,461,82,212,443,544,139,155,190
G. Dieng - S. Hill - C. Reddish,ATL,6,4,2,0.667,7.1,5.5,13.8,0.398,2.2,6.0,0.361,2.2,2.5,0.867,2.2,8.0,10.2,3.8,2.3,1.7,0.5,0.7,2.3,2.2,15.3,5.7,171,142,358,160,148,176,126,432,122,87,327,235,258,220,75,58,58,141,564,64,212,460,442,256,175,48
J. Collins - T. Young - C. Reddish,ATL,23,11,12,0.478,7.1,5.7,12.7,0.449,1.5,4.4,0.333,3.2,3.9,0.82,1.3,5.0,6.3,3.3,1.8,0.9,0.7,0.8,3.0,3.3,16.0,-1.4,28,34,623,344,153,171,149,315,241,195,368,130,160,295,191,168,159,168,475,233,166,487,539,129,162,440
K. Huerter - D. Hunter - O. Okongwu,ATL,15,8,7,0.533,7.1,6.0,12.7,0.471,2.2,5.1,0.434,2.8,3.5,0.792,1.5,4.8,6.3,4.1,1.7,0.9,0.6,0.6,2.4,3.3,17.0,0.7,81,71,546,224,151,142,148,269,121,133,191,187,174,336,167,175,155,112,463,243,195,445,450,130,136,240
L. Stephenson - C. Reddish - S. Cooper,ATL,1,0,1,0.0,7.1,3.0,13.0,0.231,1.0,3.0,0.333,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,-13.0,408,490,144,490,154,323,137,577,289,308,368,497,502,497,451,150,211,183,257,450,361,500,368,399,388,654
L. Stephenson - G. Dieng - W. Iwundu,ATL,1,1,0,1.0,7.1,4.0,11.0,0.364,1.0,4.0,0.25,3.0,3.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,5.0,3.0,12.0,-4.0,408,257,1,1,150,247,189,486,289,209,475,134,202,1,451,206,292,183,488,119,361,1,605,146,243,584
C. Oliver - C. Reddish - M. Hill,ATL,1,0,1,0.0,7.0,5.0,10.0,0.5,2.0,2.0,1.0,2.0,4.0,0.5,1.0,5.0,6.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,14.0,-5.0,408,490,144,490,155,191,217,169,127,417,1,244,129,461,239,150,165,183,599,119,82,500,499,146,192,599
